,city,state,count,population,lat,lng,per_capita
109230,GRANITE SHOALS,TX,3,5161.0,30.5894,-98.3671,0.0005812826971517147
109245,JUNO BEACH,FL,3,3818.0,26.8754,-80.0589,0.000785751702462022
109248,MOUNTAIN VIEW,AR,3,2868.0,35.8635,-92.1041,0.0010460251046025104
109251,HOMEWORTH,OH,3,656.0,40.8357,-81.0649,0.004573170731707317
109254,MOUNTAIN VIEW,MO,3,2558.0,36.9936,-91.7019,0.0011727912431587178
109260,OSCEOLA,AR,3,6911.0,35.6942,-89.9934,0.0004340905802344089
109272,PLEASANT VIEW,TN,3,4945.0,36.3893,-87.0455,0.0006066734074823053
109275,MOUNTAINAIR,NM,3,1071.0,34.5212,-106.2392,0.0028011204481792717
109281,SOMERVILLE,AL,3,671.0,34.4679,-86.7909,0.004470938897168405
109284,HOLSTEIN,IA,3,1560.0,42.487,-95.5428,0.0019230769230769232
109287,NEW MARKET,MD,3,1534.0,39.3889,-77.2789,0.001955671447196871
109290,NATALIA,TX,3,1404.0,29.1876,-98.8524,0.002136752136752137
109299,SALINA,UT,3,2500.0,38.9387,-111.8652,0.0012
109302,HOMEWOOD,IL,3,19868.0,41.5591,-87.661,0.00015099657741091203
109305,GRANTSVILLE,MD,3,956.0,39.6969,-79.1528,0.0031380753138075313
109308,NAVASOTA,TX,3,7843.0,30.3873,-96.0901,0.0003825066938671427
109314,HULETT,WY,3,414.0,44.6829,-104.5982,0.007246376811594203
109317,GLEN ARBOR,MI,3,271.0,44.896,-85.9899,0.01107011070110701
109320,NEW OXFORD,PA,3,1720.0,39.863,-77.0554,0.0017441860465116279
109323,OCKLAWAHA,FL,3,1637.0,29.0442,-81.9339,0.0018326206475259622
109326,OCEANSIDE,OR,3,472.0,45.4549,-123.961,0.006355932203389831
109332,OCEANO,CA,3,7287.0,35.1019,-120.6088,0.0004116920543433512
109335,SAND LAKE,MI,3,1178.0,44.3276,-83.6711,0.0025466893039049238
109338,PARKESBURG,PA,3,3889.0,39.9593,-75.9177,0.0007714065312419646
109350,INTERLACHEN,FL,3,1648.0,29.6203,-81.8963,0.0018203883495145632
109353,INTERLOCHEN,MI,3,541.0,44.6497,-85.7678,0.005545286506469501
109356,GLENWOOD,NM,3,54.0,33.3188,-108.8811,0.05555555555555555
109365,HOUGHTON,MI,3,8303.0,47.1118,-88.5675,0.0003613151872817054
109368,SCOTTSBORO,AL,3,15543.0,34.6438,-86.0491,0.00019301293186643504
109371,PECULIAR,MO,3,5675.0,38.7306,-94.4735,0.0005286343612334801
109374,SANDERS,AZ,3,696.0,35.2095,-109.3224,0.004310344827586207
109380,SANDERSVILLE,GA,3,5727.0,32.9827,-82.8089,0.0005238344683080147
109383,IRVINE,KY,3,2785.0,37.6964,-83.9678,0.0010771992818671453
109386,NORTH WEBSTER,IN,3,962.0,41.3239,-85.6979,0.0031185031185031187
109389,PEARSALL,TX,3,8870.0,28.8915,-99.0975,0.0003382187147688839
109392,GLENOLDEN,PA,3,7190.0,39.8996,-75.2919,0.0004172461752433936
109395,NORTH RIVERSIDE,IL,3,7245.0,41.8461,-87.8263,0.00041407867494824016
109404,GLIDE,OR,3,1523.0,43.3029,-123.0666,0.001969796454366382
109416,JACKSON,WY,3,10748.0,43.472,-110.7746,0.0002791216970599181
109422,NORTH FORK,CA,3,3279.0,37.2306,-119.5199,0.0009149130832570906
109425,NORTH FREEDOM,WI,3,693.0,43.459,-89.8603,0.004329004329004329
109428,PARK HILLS,MO,3,8653.0,37.8211,-90.505,0.0003467005662775916
109431,JACKSON,MO,3,15394.0,37.3792,-89.6522,0.0001948811225152657
109434,INGLESIDE,TX,3,9713.0,27.8703,-97.2075,0.0003088644085246577
109437,JACKSON,GA,3,5497.0,33.292,-83.9679,0.0005457522284882663
109440,NORTH KINGSVILLE,OH,3,2749.0,41.9188,-80.6723,0.0010913059294288831
109443,SAN MIGUEL,CA,3,4004.0,37.8867,-122.0368,0.0007492507492507493
109446,OGDENSBURG,NJ,3,2215.0,41.0769,-74.5973,0.0013544018058690745
109449,PARK RIDGE,NJ,3,9098.0,41.0352,-74.0423,0.0003297428006155199
109452,IVINS,UT,3,9174.0,37.1742,-113.6809,0.0003270111183780249
109458,SEAFORD,NY,3,15853.0,40.6678,-73.4922,0.00018923862991231943
109467,SOUTH WEBSTER,OH,3,736.0,38.8169,-82.7282,0.004076086956521739
109470,NORTH OLMSTED,OH,3,32244.0,41.4149,-81.919,9.304056568663938e-05
109473,IUKA,MS,3,3117.0,34.8077,-88.1978,0.0009624639076034649
109476,NORTH WOODSTOCK,NH,3,532.0,44.0364,-71.6968,0.005639097744360902
109479,GLASGOW,MT,3,3208.0,48.199,-106.6321,0.0009351620947630922
109482,KENNETH CITY,FL,3,5043.0,27.8156,-82.7162,0.000594883997620464
109485,PAWNEE,OK,3,1929.0,36.3484,-96.8025,0.0015552099533437014
109497,IONE,CA,3,5364.0,38.3613,-120.9422,0.0005592841163310962
109500,OAKLAND,PA,3,1666.0,40.3056,-78.8818,0.001800720288115246
109501,OAKLAND,PA,3,1356.0,40.9914,-80.3671,0.0022123893805309734
109502,OAKLAND,PA,3,535.0,41.9506,-75.6095,0.005607476635514018
109503,GLEN ROCK,NJ,3,12086.0,40.9601,-74.125,0.00024822108224391857
109512,GLEN RIDGE,NJ,3,7797.0,40.8041,-74.2043,0.00038476337052712584
109518,SOUTH ROYALTON,VT,3,475.0,43.8123,-72.5155,0.00631578947368421
109521,OAKLAND,MD,3,1995.0,39.4165,-79.4022,0.0015037593984962407
109527,GLEN HEAD,NY,3,4801.0,40.8449,-73.618,0.0006248698187877526
109530,GLEN GARDNER,NJ,3,1610.0,40.7004,-74.9395,0.0018633540372670807
109536,NYACK,NY,3,7057.0,41.0919,-73.9143,0.00042510982003684286
109542,OAK BLUFFS,MA,3,1521.0,41.4551,-70.5657,0.0019723865877712033
109545,SEA GIRT,NJ,3,2031.0,40.1308,-74.0358,0.0014771048744460858
109548,IOWA PARK,TX,3,6529.0,33.9622,-98.6819,0.00045948843620768876
109551,OAK HARBOR,OH,3,2521.0,41.5121,-83.1424,0.001190003966679889
109554,PATAGONIA,AZ,3,896.0,31.5436,-110.7478,0.0033482142857142855
109557,SOUTH RIVER,NJ,3,16081.0,40.4455,-74.3783,0.00018655556246502083
109560,NORWOOD,PA,3,5926.0,39.8864,-75.2964,0.0005062436719541006
109563,GLENNVILLE,GA,3,5204.0,31.9379,-81.9305,0.0005764796310530361
109566,GLENCOE,KY,3,339.0,38.7253,-84.8238,0.008849557522123894
109569,GLENNS FERRY,ID,3,1327.0,42.9504,-115.3067,0.002260738507912585
109572,GLENNALLEN,AK,3,522.0,62.1278,-145.7693,0.005747126436781609
109578,PEARL RIVER,LA,3,2584.0,30.3688,-89.7495,0.0011609907120743034
109584,PEARL CITY,HI,3,46812.0,21.4031,-157.9566,6.40861317610869e-05
109587,IRRIGON,OR,3,1869.0,45.8958,-119.4883,0.0016051364365971107
109599,NORTHFIELD,NJ,3,8432.0,39.3718,-74.5543,0.0003557874762808349
109602,PARMA HEIGHTS,OH,3,20706.0,41.3865,-81.7637,0.0001448855404230658
109608,NORTHLAKE,IL,3,12683.0,41.9142,-87.9054,0.00023653709690136404
109611,NORTHPORT,AL,3,30714.0,33.2586,-87.5993,9.767532721234616e-05
109614,NORTHPORT,WA,3,236.0,48.9158,-117.7797,0.012711864406779662
109617,INVERNESS,IL,3,7722.0,42.1153,-88.1019,0.0003885003885003885
109620,OAKLEY,ID,3,795.0,42.2417,-113.8824,0.0037735849056603774
109623,INWOOD,NY,3,11156.0,40.6219,-73.7506,0.00026891358910003586
109626,SANDIA PARK,NM,3,411.0,35.1649,-106.3657,0.0072992700729927005
109629,HOUSTON,MS,3,3762.0,33.8963,-89.0031,0.0007974481658692185
109635,NORWICH,NY,3,6950.0,42.5333,-75.5227,0.0004316546762589928
109638,OGLALA,SD,3,1440.0,43.1849,-102.7268,0.0020833333333333333
109644,NEW PARIS,OH,3,1443.0,39.8565,-84.792,0.002079002079002079
109647,ONEIDA,NY,3,10326.0,43.0769,-75.6622,0.0002905287623474724
109659,JEFFERSON,WI,3,7778.0,43.0044,-88.8084,0.0003857032656209823
109662,NEWCASTLE,OK,3,11508.0,35.2401,-97.5995,0.00026068821689259646
109665,HOPE VALLEY,RI,3,2209.0,41.5151,-71.7201,0.001358080579447714
109671,NEWMAN,CA,3,12275.0,37.3156,-121.0212,0.0002443991853360489
109674,JEFFERSON,NC,3,1872.0,36.4209,-81.4686,0.0016025641025641025
109677,GOTHENBURG,NE,3,3463.0,40.9242,-100.154,0.0008663008951775916
109683,ONAWA,IA,3,2876.0,42.0265,-96.0909,0.001043115438108484
109689,PALOUSE,WA,3,997.0,46.9104,-117.0751,0.003009027081243731
109692,NEWPORT,KY,3,14190.0,39.0856,-84.4868,0.00021141649048625792
109701,PHARR,TX,3,79434.0,26.1685,-98.1904,3.776720296094871e-05
109704,PANGBURN,AR,3,585.0,35.4261,-91.8394,0.005128205128205128
109710,OLNEY,MD,3,35522.0,39.1465,-77.0715,8.445470412701988e-05
109719,JEFFERSON HILLS,PA,3,12296.0,40.2926,-79.9329,0.00024398178269355888
109722,JEFFERSONVILLE,KY,3,1833.0,37.966,-83.8319,0.0016366612111292963
109731,SAN ANTONIO,FL,3,1375.0,28.3395,-82.2786,0.002181818181818182
109734,SAN ANTONIO,NM,3,70.0,33.9161,-106.87,0.04285714285714286
109737,OOLOGAH,OK,3,1783.0,36.4438,-95.7089,0.0016825574873808188
109740,SOUTH BEND,WA,3,1859.0,46.6678,-123.8006,0.0016137708445400753
109743,NEW PROVIDENCE,NJ,3,13595.0,40.6996,-74.4035,0.0002206693637366679
109746,NEW RICHMOND,OH,3,2733.0,38.962,-84.2779,0.0010976948408342481
109752,NEW TAZEWELL,TN,3,2780.0,36.4381,-83.6053,0.001079136690647482
109755,PALOS HEIGHTS,IL,3,11965.0,41.6637,-87.7958,0.0002507312996239031
109761,PICAYUNE,MS,3,11804.0,30.5322,-89.6724,0.0002541511352084039
109764,HOPATCONG,NJ,3,14411.0,40.9541,-74.6593,0.0002081743112899868
109767,JERICHO,NY,3,14281.0,40.7875,-73.5416,0.00021006932287654927
109770,HOPE,AR,3,8921.0,33.6682,-93.5895,0.0003362851698240108
109773,JENKINS,KY,3,1862.0,37.1826,-82.631,0.001611170784103115
109776,HOPE,ID,3,96.0,48.2542,-116.3064,0.03125
109779,NEW YORK MILLS,MN,3,1166.0,46.5198,-95.3732,0.002572898799313894
109785,JENISON,MI,3,17314.0,42.9063,-85.8269,0.00017327018597666628
109788,ONTARIO,OH,3,6642.0,40.771,-82.6104,0.00045167118337850043
109791,ONSET,MA,3,1326.0,41.7481,-70.667,0.0022624434389140274
109794,NEWBERRY,SC,3,10682.0,34.2813,-81.601,0.0002808462834675154
109797,PHILLIPS,WI,3,1578.0,45.6958,-90.4018,0.0019011406844106464
109800,OLIVET,MI,3,1596.0,42.444,-84.9246,0.0018796992481203006
109803,GILBERT,AR,3,4.0,35.9905,-92.7166,0.75
109809,PERRY HALL,MD,3,29255.0,39.4068,-76.478,0.00010254657323534438
109812,PERRY,UT,3,5579.0,41.4648,-112.0401,0.0005377307761247536
109815,PERRY,MI,3,2281.0,42.8195,-84.232,0.00131521262604121
109818,INDIAN BEACH,NC,3,225.0,34.6882,-76.8879,0.013333333333333334
109821,PERRY,FL,3,6879.0,30.109,-83.5821,0.0004361098996947231
109824,HORIZON CITY,TX,3,22537.0,31.6799,-106.1903,0.00013311443404179793
109830,GILBERTS,IL,3,8180.0,42.1097,-88.3715,0.0003667481662591687
109833,SANTA ROSA,NM,3,2741.0,34.9361,-104.6769,0.0010944910616563297
109836,NORMANDY PARK,WA,3,6697.0,47.4342,-122.3436,0.0004479617739286248
109839,OLANCHA,CA,3,171.0,36.2704,-118.0015,0.017543859649122806
109842,HUDSON,CO,3,2167.0,40.0898,-104.621,0.0013844023996308261
109851,JAMESTOWN,PA,3,650.0,41.4843,-80.437,0.004615384615384616
109854,NORTH,SC,3,916.0,33.6164,-81.103,0.0032751091703056767
109857,JAMESTOWN,ND,3,15850.0,46.9063,-98.6937,0.0001892744479495268
109860,JAMESTOWN,NC,3,3677.0,35.9984,-79.9348,0.0008158825129181398
109863,GILBERTSVILLE,PA,3,5923.0,40.3219,-75.609,0.0005065000844166807
109869,SAN JOSE,IL,3,614.0,40.3051,-89.6048,0.004885993485342019
109872,SCOTTS MILLS,OR,3,422.0,45.041,-122.6689,0.0071090047393364926
109875,JACKSONVILLE,TX,3,14104.0,31.9642,-95.2617,0.0002127056154282473
109878,OJO CALIENTE,NM,3,47.0,36.3146,-106.0374,0.06382978723404255
109881,GOLDFIELD,NV,3,212.0,37.7121,-117.2378,0.014150943396226415
109884,NOLENSVILLE,TN,3,14444.0,35.9572,-86.6719,0.0002076986984214899
109887,JASPER,TN,3,3592.0,35.0663,-85.6227,0.0008351893095768374
109890,OLD FORGE,NY,3,573.0,43.706,-74.9722,0.005235602094240838
109893,JASPER,MO,3,833.0,37.3354,-94.3023,0.003601440576230492
109896,HUDSON,MI,3,2480.0,41.8569,-84.3451,0.0012096774193548388
109902,PETERSBURG,IL,3,2426.0,40.0143,-89.8452,0.001236603462489695
109908,OLD WESTBURY,NY,3,4410.0,40.7866,-73.5975,0.0006802721088435374
109911,GORDO,AL,3,1874.0,33.3221,-87.904,0.0016008537886872999
109914,SEASIDE HEIGHTS,NJ,3,2027.0,39.9452,-74.079,0.0014800197335964479
109917,NINEVEH,IN,3,446.0,39.3612,-86.0927,0.006726457399103139
109926,PESHTIGO,WI,3,3414.0,45.056,-87.7471,0.0008787346221441124
109929,GOODRICH,MI,3,1991.0,42.9147,-83.5092,0.0015067805123053742
109938,JARRETTSVILLE,MD,3,2677.0,39.6031,-76.4752,0.0011206574523720584
109941,SAN GERONIMO,CA,3,427.0,38.0067,-122.6633,0.00702576112412178
109947,GOOCHLAND,VA,3,953.0,37.6974,-77.8943,0.0031479538300104933
109950,INDEPENDENCE,VA,3,1176.0,36.6254,-81.1511,0.002551020408163265
109953,PERU,IL,3,9831.0,41.3482,-89.1371,0.0003051571559353067
109956,OLD FORGE,PA,3,8506.0,41.3704,-75.7409,0.0003526922172584058
109959,NOLANVILLE,TX,3,6102.0,31.0754,-97.609,0.0004916420845624386
109965,KINGSLAND,TX,3,7075.0,30.6651,-98.4545,0.00042402826855123676
109968,SOLEDAD,CA,3,24781.0,36.4432,-121.3426,0.0001210604898914491
109971,HIGGINSVILLE,MO,3,4776.0,39.0652,-93.727,0.000628140703517588
109974,HART,MI,3,2173.0,43.6955,-86.3679,0.0013805798435342844
109977,MALTA,MT,3,2121.0,48.3554,-107.8702,0.0014144271570014145
109980,MALVERNE,NY,3,8526.0,40.6746,-73.6721,0.0003518648838845883
109986,LANHAM,MD,3,11662.0,38.962,-76.8421,0.00025724575544503516
109989,HARRISVILLE,RI,3,1515.0,41.9687,-71.6768,0.0019801980198019802
109992,HARRISVILLE,PA,3,865.0,41.1365,-80.0105,0.003468208092485549
109998,MANCHESTER,MI,3,2261.0,42.1483,-84.0346,0.0013268465280849183
110001,SHASTA,CA,3,1376.0,40.5911,-122.4797,0.002180232558139535
110004,LAND O' LAKES,FL,3,40843.0,28.2075,-82.4476,7.345199911857601e-05
110007,HARRISONBURG,LA,3,278.0,31.7681,-91.825,0.01079136690647482
110013,SHARPSBURG,MD,3,722.0,39.4577,-77.7496,0.004155124653739612
110016,MANITOU SPRINGS,CO,3,4848.0,38.8575,-104.9127,0.0006188118811881188
110022,MANNINGTON,WV,3,1677.0,39.5274,-80.3409,0.0017889087656529517
110025,HICO,TX,3,1627.0,31.9859,-98.0291,0.0018438844499078057
110028,MANSFIELD,PA,3,3024.0,41.8062,-77.0787,0.000992063492063492
110031,MANTEO,NC,3,1808.0,35.9014,-75.6609,0.00165929203539823
110037,MANTORVILLE,MN,3,997.0,44.0656,-92.7537,0.003009027081243731
110040,RED ROCK,AZ,3,3173.0,32.561,-111.3745,0.0009454774661203908
110043,HIDDENITE,NC,3,319.0,35.9053,-81.086,0.009404388714733543
110046,LAMPASAS,TX,3,7377.0,31.064,-98.1824,0.00040666937779585197
110049,RED OAK,IA,3,5563.0,41.014,-95.225,0.0005392773683264426
110052,MAPLE HEIGHTS,OH,3,23473.0,41.4094,-81.5625,0.0001278064158820773
110055,SILSBEE,TX,3,6904.0,30.3456,-94.1764,0.00043453070683661645
110061,REEDSPORT,OR,3,4307.0,43.6983,-124.1121,0.0006965405154399814
110064,MALDEN,MO,3,3790.0,36.585,-89.9808,0.0007915567282321899
110067,LANSDOWNE,PA,3,11051.0,39.9408,-75.276,0.0002714686453714596
110076,LAROSE,LA,3,6069.0,29.5669,-90.3751,0.0004943153732081067
110082,LARNED,KS,3,3167.0,38.1833,-99.1012,0.000947268708556994
110085,LYNNVILLE,TN,3,382.0,35.3782,-87.0054,0.007853403141361256
110088,ROME,WI,3,582.0,42.9823,-88.6389,0.005154639175257732
110091,HEWITT,TX,3,16034.0,31.452,-97.196,0.00018710240738430833
110094,LARGO,MD,3,11757.0,38.88,-76.8289,0.00025516713447307985
110100,LARCHMONT,NY,3,6549.0,40.9258,-73.7531,0.0004580852038479157
110103,HEYBURN,ID,3,3640.0,42.5599,-113.7624,0.0008241758241758242
110106,MADISON,IL,3,2677.0,38.7024,-90.1501,0.0011206574523720584
110112,MADISON,SD,3,6271.0,44.0062,-97.1085,0.0004783926008611067
110118,HARTLY,DE,3,161.0,39.1683,-75.7124,0.018633540372670808
110124,MAGNOLIA,AR,3,11044.0,33.2775,-93.2261,0.0002716407098877218
110130,MAGNOLIA,NJ,3,4342.0,39.8562,-75.0365,0.0006909258406264394
110139,HARTFORD,WI,3,15667.0,43.3223,-88.3784,0.00019148528754707347
110145,HIALEAH GARDENS,FL,3,22815.0,25.8878,-80.3569,0.00013149243918474687
110148,HARTFORD,SD,3,3340.0,43.621,-96.9424,0.0008982035928143712
110154,LANSING,KS,3,11254.0,39.2428,-94.8972,0.0002665718855518038
110157,LAMONI,IA,3,2284.0,40.6201,-93.9308,0.0013134851138353765
110163,LAS ANIMAS,CO,3,2421.0,38.0695,-103.2236,0.0012391573729863693
110166,MAPLEWOOD,MO,3,8205.0,38.6121,-90.324,0.00036563071297989033
110169,MARSHALL,MN,3,13647.0,44.4488,-95.7897,0.00021982853374367993
110172,HIGHLAND,MD,3,927.0,39.1814,-76.957,0.003236245954692557
110175,LAKEVILLE,NY,3,577.0,42.8367,-77.703,0.005199306759098787
110181,HANSON,KY,3,1015.0,37.4184,-87.4809,0.002955665024630542
110187,MARTIN,MI,3,530.0,42.537,-85.6389,0.005660377358490566
110190,MARTIN,TN,3,10823.0,36.3385,-88.8513,0.0002771874711263051
110196,MARTINS FERRY,OH,3,6283.0,40.1014,-80.7253,0.0004774789113480821
110199,RANGELY,CO,3,2382.0,40.0861,-108.7795,0.0012594458438287153
110202,SILVERHILL,AL,3,711.0,30.5455,-87.7506,0.004219409282700422
110205,MARYHILL,WA,3,37.0,45.6928,-120.807,0.08108108108108109
110214,MARYVILLE,IL,3,8219.0,38.7264,-89.9647,0.0003650079085046843
110217,HANNA CITY,IL,3,1417.0,40.6936,-89.8059,0.002117148906139732
110220,MASON,WV,3,818.0,39.0181,-82.0316,0.003667481662591687
110223,RANDLEMAN,NC,3,4573.0,35.8165,-79.8066,0.000656024491581019
110232,MATTAWAN,MI,3,2566.0,42.2165,-85.7858,0.0011691348402182386
110235,HIGHLAND SPRINGS,VA,3,14881.0,37.5516,-77.3285,0.0002015993548820644
110238,MAULDIN,SC,3,168313.0,34.7821,-82.3032,1.782393516840648e-05
110241,HANCOCK,WI,3,413.0,44.1333,-89.5209,0.007263922518159807
110244,RANBURNE,AL,3,547.0,33.5259,-85.339,0.005484460694698354
110247,MAUPIN,OR,3,356.0,45.1732,-121.0881,0.008426966292134831
110250,SIMLA,CO,3,588.0,39.1408,-104.0824,0.00510204081632653
110253,HIGHLANDS,NJ,3,4646.0,40.4036,-73.9898,0.0006457167455876022
110259,MARMORA,NJ,3,2153.0,39.2594,-74.657,0.0013934045517882026
110262,RAVENSDALE,WA,3,370.0,47.3589,-121.9781,0.008108108108108109
110265,LAMESA,TX,3,8571.0,32.7333,-101.9541,0.00035001750087504374
110277,HARPER WOODS,MI,3,15296.0,42.439,-82.9293,0.0001961297071129707
110280,MARBLE FALLS,TX,3,7068.0,30.5649,-98.2768,0.00042444821731748726
110283,MARBLE HILL,MO,3,1854.0,37.3032,-89.9808,0.0016181229773462784
110286,SILVER CITY,NC,3,819.0,34.9972,-79.2292,0.003663003663003663
110289,HIGH FALLS,NY,3,482.0,41.8255,-74.1201,0.006224066390041493
110292,MARDELA SPRINGS,MD,3,529.0,38.4589,-75.7565,0.005671077504725898
110295,MARENGO,IL,3,7471.0,42.2299,-88.6163,0.00040155267032525766
110298,MARENGO,IN,3,797.0,38.3714,-86.3444,0.0037641154328732747
110304,HARLOWTON,MT,3,999.0,46.4368,-109.8353,0.003003003003003003
110307,HARLEYVILLE,SC,3,879.0,33.213,-80.4478,0.0034129692832764505
110310,RAVENSWOOD,WV,3,3853.0,38.9561,-81.7619,0.0007786140669608098
110313,READING,OH,3,10527.0,39.2242,-84.4333,0.00028498147620404675
110316,MARIETTA,MN,3,184.0,45.0105,-96.4189,0.016304347826086956
110319,LAME DEER,MT,3,2064.0,45.6176,-106.6134,0.0014534883720930232
110325,MARIETTA,PA,3,2769.0,40.0574,-76.5515,0.0010834236186348862
110328,HARKER HEIGHTS,TX,3,33036.0,31.0572,-97.6446,9.081002542680712e-05
110334,MARINETTE,WI,3,11065.0,45.0871,-87.6336,0.0002711251694532309
110337,MARION,AR,3,13635.0,35.2035,-90.2059,0.00022002200220022002
110346,MARKHAM,IL,3,11592.0,41.6,-87.6904,0.0002587991718426501
110349,MARLBORO,NY,3,3635.0,41.6047,-73.9772,0.0008253094910591472
110358,MAYER,AZ,3,920.0,34.4233,-112.2408,0.003260869565217391
110373,HAZEN,ND,3,2569.0,47.299,-101.6259,0.0011677695601401323
110376,RIVERSIDE,OH,3,24482.0,39.7835,-84.1219,0.00012253900825095988
110379,ROCKAWAY BEACH,MO,3,649.0,36.7019,-93.1617,0.004622496147919877
110385,SHELDON,IA,3,5417.0,43.1797,-95.8437,0.0005538120731031936
110388,LEMOYNE,PA,3,4663.0,40.2442,-76.8991,0.0006433626420759168
110394,LITTLE FALLS,NY,3,4596.0,43.0452,-74.8566,0.0006527415143603133
110397,HAZEL GREEN,WI,3,1025.0,42.5341,-90.4361,0.002926829268292683
110400,ROCKFORD,IA,3,895.0,43.0524,-92.9477,0.0033519553072625698
110406,LEMITAR,NM,3,533.0,34.1551,-106.9122,0.005628517823639775
110412,LELAND,MI,3,352.0,45.0214,-85.7575,0.008522727272727272
110415,LEITCHFIELD,KY,3,6432.0,37.4863,-86.2856,0.0004664179104477612
110418,ROCKINGHAM,NC,3,9174.0,34.9386,-79.7608,0.0003270111183780249
110424,HAYSVILLE,KS,3,10891.0,37.5648,-97.3527,0.0002754567991919934
110430,LIVINGSTON,TN,3,3921.0,36.3875,-85.3265,0.0007651109410864575
110436,LOBELVILLE,TN,3,949.0,35.7508,-87.7958,0.003161222339304531
110439,LOCHBUIE,CO,3,7963.0,40.0118,-104.7271,0.00037674243375612206
110442,LEEDS,AL,3,12292.0,33.5436,-86.5639,0.00024406117800195249
110445,RIRIE,ID,3,802.0,43.6323,-111.7716,0.003740648379052369
110448,LODI,OH,3,2764.0,41.0348,-82.0124,0.001085383502170767
110451,HENDERSON,TX,3,13338.0,32.1576,-94.796,0.0002249212775528565
110460,LINCOLN,AL,3,6968.0,33.5935,-86.1365,0.00043053960964408724
110466,LEWISVILLE,NC,3,13509.0,36.103,-80.4166,0.00022207417277370642
110469,LIBERTY,NC,3,2666.0,35.8555,-79.5682,0.0011252813203300824
110478,HELPER,UT,3,2482.0,39.6898,-110.8596,0.0012087026591458502
110481,ROCK FALLS,IL,3,8904.0,41.7724,-89.6928,0.00033692722371967657
110484,LIDGERWOOD,ND,3,713.0,46.0738,-97.1451,0.004207573632538569
110487,LIGHTHOUSE POINT,FL,3,10496.0,26.2785,-80.0891,0.0002858231707317073
110502,LESLIE,AR,3,483.0,35.8294,-92.5563,0.006211180124223602
110505,HEADLAND,AL,3,5027.0,31.3501,-85.3523,0.0005967774020290431
110508,HEMINGWAY,SC,3,421.0,33.7534,-79.4462,0.007125890736342043
110511,LINCOLN,DE,3,1439.0,38.868,-75.4229,0.0020847810979847115
110514,LINCOLN,MO,3,1493.0,38.394,-93.3313,0.0020093770931011385
110517,LINCOLN,MT,3,1005.0,46.953,-112.6693,0.0029850746268656717
110523,SHELL LAKE,WI,3,1664.0,45.7322,-91.9033,0.0018028846153846155
110526,LINDEN,MI,3,4125.0,42.8194,-83.7811,0.0007272727272727272
110532,LEONARDTOWN,MD,3,4586.0,38.3039,-76.6395,0.0006541648495420846
110535,LINDENHURST,IL,3,14403.0,42.4175,-88.0257,0.00020828993959591752
110538,LINDSTROM,MN,3,4891.0,45.387,-92.8477,0.0006133714986710284
110541,LEONARDO,NJ,3,2336.0,40.419,-74.0599,0.0012842465753424657
110544,LEOLA,PA,3,7945.0,40.0915,-76.1891,0.0003775959723096287
110553,LASALLE,IL,3,9562.0,41.3589,-89.0737,0.0003137418950010458
110556,LOGAN,OH,3,7168.0,39.5385,-82.4062,0.0004185267857142857
110562,LAWRENCEVILLE,IL,3,4210.0,38.7264,-87.6873,0.0007125890736342043
110565,ROCKY POINT,NC,3,940.0,34.4441,-77.8909,0.0031914893617021275
110568,SHOREWOOD,WI,3,13707.0,43.0913,-87.8864,0.0002188662727073758
110574,LAWAI,HI,3,2902.0,21.9204,-159.5006,0.0010337698139214334
110583,LOVELOCK,NV,3,1675.0,40.1787,-118.4775,0.001791044776119403
110586,RICHMOND,MI,3,5852.0,42.8094,-82.7518,0.0005126452494873548
110589,LAVON,TX,3,4939.0,33.0252,-96.4381,0.0006074104069649726
110595,RICHLAND,MI,3,979.0,42.3762,-85.4553,0.0030643513789581204
110598,LAVALLETTE,NJ,3,2036.0,39.9699,-74.0723,0.0014734774066797642
110601,LUCK,WI,3,1214.0,45.5718,-92.4666,0.002471169686985173
110604,RICH HILL,MO,3,1384.0,38.0958,-94.3633,0.002167630057803468
110607,LAUREL SPRINGS,NJ,3,2004.0,39.8213,-75.0053,0.0014970059880239522
110610,SHREWSBURY,NJ,3,4138.0,40.3249,-74.06,0.0007249879168680521
110613,LUGOFF,SC,3,9423.0,34.2113,-80.6973,0.0003183699458771092
110619,LULA,GA,3,2880.0,34.3955,-83.6659,0.0010416666666666667
110622,LUMPKIN,GA,3,776.0,32.0487,-84.7981,0.003865979381443299
110625,LAUDERDALE-BY-THE-SEA,FL,3,6202.0,26.1991,-80.0971,0.0004837149306675266
110628,LUPTON,MI,3,277.0,44.4297,-84.0225,0.010830324909747292
110631,RHINELANDER,WI,3,8236.0,45.6358,-89.4261,0.0003642544924720738
110634,LUTSEN,MN,3,225.0,47.6715,-90.6885,0.013333333333333334
110637,HASBROUCK HEIGHTS,NJ,3,12080.0,40.8618,-74.0741,0.00024834437086092715
